id	question	referAnswer	stuid	stuAnswer	accuracy
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa221	because there was no gap in the positive battery terminal and terminal 1.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa222	because there is a gap between the positive battery terminal and terminal 1.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj14-l1.qa209	Because there was a gap between the positive battery terminal and terminal 1.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa231	because there was not direct connection between the positive terminal and bulb terminal 1	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa232	becaquse there was a gap in the connection	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa233	there was a gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj18-l1.qa182	Terminal 1 is not connected to the positive terminal.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa240	because it was connected to the positive terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa241	terminal 2 was connected to the negative terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa242	its connected	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa208	because the terminals are in the same state	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa209	the terminal is connected to the negative terminal of the battery	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa185	Terminal 1 is connected to the positive terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa186	Terminal 1 is connected to the negative terminal.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa219	no damaged bulb	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa220	I get a 1.5 V reading because the negative terminal of battery is connected to terminal of bulb and then bulb is then connected to postive terminal of battery	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa226	1 has no gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa227	the terminals are seperated	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa206	there is a gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa207	there is no connection	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa208	there is a separation	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj29-l1.qa202	the positive battery terminal and terminal 1 are not connected	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa193	Because there was a gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa194	it was connected to a positive battery terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa195	positive battery terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj31-l1.qa202	terminal one is connected to the negative terminal and terminal 1 is seperated from the positive terminal by a gap	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa196	there is no gap between the posittive terminal and terminal 1	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa197	tell me the answer	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa204	Terminal 1 is connected tot he positive terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa206	Voltage is the difference between a positive and negative end on a battery.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa213	the terminal is connected to the positive battery terminal	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa214	the terminal is connected to the battery	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa215	the terminal is connected to the battery terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa216	there is not gap between the terminals	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa182	the terminal is not connected to the positive battery terminal	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa183	terminal 1 is not connected to the positive battery terminal	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa187	the battery is not connected to the terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa188	the positive terminal is not connected to terminal 1	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa224	the positve battery terminal is separated by a gap at terminal 1	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa225	Because there is no gap at terminal 1	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa226	there is a gap at terminal 1	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa227	the positive battery terminal is separated by a gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa215	The voltage is 1.5 because thebulb terminal is connected to the battery terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa216	the voltage is 1.5 because he bulb terminal is connected to the battery terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa217	there is no gap between terminal 1 and the psoitive terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa218	i dint know.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa219	the two components are seperated.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa202	The positive terminal is not seperated by a gap.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa203	A terminal is connected to a bulb.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa204	A terminal is not connected to the positive battery terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj43-l1.qa201	the positive terminal and terminal 1 are seperated by a gap	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa192	because the positive terminal is separated with a gap from terminal 1	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa193	the gap separates the positive battery terminal from terminal 1	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa206	positive connected to negative terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa207	positive charge	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa208	terminal connected to negative	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj47-l1.qa219	terminal 1 is connected to the negative terminal	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb1-l1.qa166	The terminal is connected to a positive circuit.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb2-l1.qa170	It was separted by a gap.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb4-l1.qa161	the terminals are not connected	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb6-l1.qa162	The positive battery was not connected to terminal one.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb7-l1.qa159	Different electrical states.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb9-l1.qa175	Terminal 1 is not connected to the positive battery terminal.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb10-l1.qa159	because there was a positive and negative connection	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb12-l1.qa165	Because they have different electrical states	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb13-l1.qa161	The positive battery terminal is separated by a gap from terminal 1.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb15-l1.qa161	because it is not connected to the positive battery	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb16-l1.qa161	the bulb was not damaged	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb18-l1.qa171	I dont know	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb19-l1.qa164	Terminal 1 is connected to the positive battery terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb20-l1.qa171	Terminal 1 was connected to the positive terminal.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb22-l1.qa170	it is connected to the batteries positive terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb25-l1.qa164	Because they are not damaged.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb26-l1.qa160	Because they are not connected.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb27-l1.qa159	terminal 1 is connected to the negative battery terminal	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb28-l1.qa164	the two aren"t connected	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb29-l1.qa163	the terminals are not connected to each other	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb30-l1.qa166	the terminals are not connected to each other.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb31-l1.qa159	because there is a gap	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb32-l1.qa163	Because their was a connected circuit.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb34-l1.qa159	Terminal 1 and the positive terminal had different electrical states.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb35-l1.qa160	Becuase the + was making  contact with terminal 1, closing the battery"s circuit.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb36-l1.qa159	Because bulb c created a gap so then it had both a positive and negative charge.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb37-l1.qa159	Its connected to the positive terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb39-l1.qa162	The positive battery is separated by a gap with terminal 1.	correct
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb40-l1.qa160	Terminal 1 is not connected to the battery.	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb41-l1.qa162	There was a connection between terminal 1 and the positive terminal	incorrect
answer207.NEW	Explain why you got a voltage reading of 1.5 for terminal 1 and the positive terminal.	Terminal 1 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb42-l1.qa162	Terminal one is not connected to the positive battery terminal	correct
answer211.NEW	Explain why you got a voltage reading of 1.5 for terminal 2 and the positive terminal.	Terminal 2 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj7-l1.qa186	terminal 2 is not connected to the positive terminal	correct
answer211.NEW	Explain why you got a voltage reading of 1.5 for terminal 2 and the positive terminal.	Terminal 2 and the positive battery terminal are in different electrical states	FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY2.sbj8-l1.qa229	the positive battery terminal is seperated by a gap from terminal 2	correct
